Q-learning (lambda = 1600, n = 40000)

state - visits:
0	332
1	113
2	88
3	81
4	76
5	76
6	78
7	78
8	78
9	78
10	78
11	76
12	76
13	75
14	75
15	74
16	73
17	71
18	69
19	69
20	69
21	66
22	65
23	64
24	62
25	62
26	60
27	59
28	59
29	58
30	54
31	54
32	53
33	52
34	50
35	50
36	49
37	48
38	47
39	47
40	45
41	44
42	43
43	43
44	42
45	41
46	39
47	39
48	38
49	37
50	36
51	35
52	35
53	33
54	34
55	32
56	32
57	31
58	30
59	29
60	28
61	27
62	28
63	28
64	27
65	27
66	27
67	25
68	25
69	26
70	26
71	25
72	25
73	25
74	25
75	24
76	23
77	24
78	23
79	23
80	23
81	23
82	23
83	22
84	22
85	21
86	22
87	21
88	22
89	21
90	21
91	20
92	20
93	20
94	19
95	19
96	18
97	19
98	19
99	18
100	17
101	16
102	17
103	17
104	16
105	16
106	16
107	15
108	16
109	16
110	15
111	15
112	15
113	15
114	14
115	14
116	15
117	14
118	14
119	13
120	13
121	14
122	13
123	13
124	13
125	13
126	13
127	13
128	12
129	13
130	13
131	12
132	13
133	12
134	12
135	11
136	12
137	11
138	11
139	11
140	11
141	11
142	11
143	11
144	11
145	10
146	10
147	11
148	11
149	10
150	10
151	10
152	10
153	9
154	9
155	9
156	9
157	10
158	10
159	9
160	8
161	9
162	9
163	8
164	8
165	9
166	8
167	8
168	8
169	8
170	8
171	8
172	8
173	8
174	8
175	8
176	9
177	8
178	8
179	8
180	8
181	8
182	8
183	8
184	8
185	8
186	7
187	7
188	8
189	8
190	8
191	7
192	7
193	7
194	7
195	7
196	7
197	8
198	8
199	7
200	7
201	7
202	6
203	7
204	6
205	6
206	7
207	6
208	6
209	6
210	6
211	6
212	6
213	6
214	5
215	6
216	6
217	6
218	6
219	5
220	5
221	6
222	5
223	5
224	5
225	5
226	5
227	5
228	5
229	6
230	5
231	5
232	5
233	5
234	5
235	5
236	5
237	5
238	5
239	5
240	5
241	5
242	5
243	5
244	5
245	5
246	5
247	5
248	5
249	5
250	5
251	5
252	5
253	5
254	5
255	5
256	5
257	5
258	5
259	4
260	5
261	5
262	5
263	5
264	5
265	5
266	4
267	4
268	5
269	5
270	4
271	4
272	4
273	4
274	4
275	4
276	4
277	4
278	4
279	4
280	4
281	4
282	4
283	4
284	4
285	4
286	4
287	4
288	3
289	4
290	4
291	4
292	3
293	3
294	3
295	4
296	3
297	4
298	3
299	3
300	3
301	3
302	3
303	3
304	3
305	3
306	3
307	3
308	3
309	3
310	3
311	3
312	3
313	3
314	3
315	3
316	3
317	3
318	3
319	3
320	2
321	3
322	3
323	3
324	2
325	2
326	2
327	2
328	2
329	2
330	3
331	2
332	3
333	2
334	2
335	2
336	2
337	2
338	2
339	2
340	2
341	2
342	2
343	2
344	2
345	2
346	2
347	2
348	2
349	2
350	2
351	2
352	2
353	2
354	2
355	1
356	2
357	2
358	2
359	2
360	1
361	2
362	1
363	2
364	1
365	1
366	1
367	1
368	1
369	1
370	1
371	1
372	1
373	1
374	1
375	2
376	2
377	1
378	1
379	1
380	1
381	1
382	2
383	1
384	1
385	1
386	1
387	2
388	1
389	1
390	1
391	1
392	2
393	2
394	2
395	1
396	1
397	1
398	1
399	1
400	2
401	1
402	2
403	2
404	2
405	2
406	2
407	1
408	1
409	1
410	1
411	2
412	1
413	1
414	1
415	1
416	1
417	1
418	1
419	1
420	1
421	1
422	1
423	1
424	1
425	1
426	1
427	1
428	1
429	1
430	1
431	1
432	1
433	1
434	1
435	1
436	1
437	1
438	1
439	1
440	1
441	1
442	1
443	1
444	1
445	1
446	1
447	1
448	1
449	1
450	1
451	1
452	1
453	1
454	1
455	1
456	0
457	0
458	1
459	1
460	1
461	1
462	1
463	1
464	1
465	1
466	1
467	0
468	1
469	0
470	1
471	0
472	0
473	0
474	1
475	1
476	0
477	0
478	1
479	0
480	0
481	0
482	0
483	0
484	1
485	1
486	1
487	0
488	1
489	1
490	0
491	1
492	1
493	1
494	0
495	1
496	0
497	1
498	1
499	1
500	1
501	1
502	0
503	1
504	0
505	1
506	1
507	1
508	1
509	1
510	1
511	1
512	1
513	1
514	1
515	1
516	1
517	1
518	1
519	1
520	1
521	1
522	1
523	1
524	1
525	1
526	1
527	1
528	1
529	1
530	1
531	1
532	1
533	1
534	1
535	1
536	1
537	0
538	1
539	1
540	1
541	1
542	1
543	1
544	1
545	1
546	1
547	1
548	1
549	1
550	1
551	1
552	1
553	1
554	1
555	1
556	1
557	0
558	0
559	1
560	1
561	1
562	1
563	0
564	0
565	0
566	1
567	1
568	0
569	0
570	0
571	0
572	1
573	1
574	0
575	0
576	1
577	0
578	0
579	0
580	0
581	1
582	0
583	0
584	0
585	0
586	0
587	0
588	1
589	0
590	0
591	0
592	0
593	1
594	0
595	0
596	0
597	0
598	1
599	1
600	0
601	1
602	1
603	1
604	1
605	0
606	0
607	1
608	1
609	1
610	0
611	1
612	0
613	0
614	0
615	0
616	0
617	0
618	0
619	0
620	0
621	1
622	0
623	0
624	1
625	0
626	0
627	0
628	0
629	0
630	0
631	0
632	0
633	0
634	0
635	0
636	0
637	0
638	0
639	0
640	0
641	0
642	0
643	0
644	0
645	0
646	0
647	0
648	0
649	0
650	0
651	0
652	0
653	0
654	0
655	0
656	0
657	0
658	0
659	0
660	0
661	0
662	0
663	0
664	0
665	0
666	0
667	0
668	0
669	0
670	0
671	0
672	0
673	0
674	0
675	0
676	0
677	0
678	0
679	0
680	0
681	0
682	0
683	0
684	0
685	0
686	0
687	0
688	0
689	0
690	0
691	0
692	0
693	0
694	0
695	0
696	0
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
705	0
706	0
707	0
708	0
709	0
710	0
711	0
712	0
713	0
714	0
715	0
716	0
717	0
718	0
719	0
720	0
721	0
722	0
723	0
724	0
725	0
726	0
727	0
728	0
729	0
730	0
731	0
732	0
733	0
734	0
735	0
736	0
737	0
738	0
739	0
740	0
741	0
742	0
743	0
744	0
745	0
746	0
747	0
748	0
749	0
750	0
751	0
752	0
753	0
754	0
755	0
756	0
757	0
758	0
759	0
760	0
761	0
762	0
763	0
764	0
765	0
766	0
767	0
768	0
769	0
770	0
771	0
772	0
773	0
774	0
775	0
776	0
777	0
778	0
779	0
780	0
781	0
782	0
783	0
784	0
785	0
786	0
787	0
788	0
789	0
790	0
791	0
792	0
793	0
794	0
795	0
796	0
797	0
798	0
799	0
800	0
801	0
802	0
803	0
804	0
805	0
806	0
807	0
808	0
809	0
810	0
811	0
812	0
813	0
814	0
815	0
816	0
817	0
818	0
819	0
820	0
821	0
822	0
823	0
824	0
825	0
826	0
827	0
828	0
829	0
830	0
831	0
832	0
833	0
834	0
835	0
836	0
837	0
838	0
839	0
840	0
841	0
842	0
843	0
844	0
845	0
846	0
847	0
848	0
849	0
850	0
851	0
852	0
853	0
854	0
855	0
856	0
857	0
858	0
859	0
860	0
861	0
862	0
863	0
864	0
865	0
866	0
867	0
868	0
869	0
870	0
871	0
872	0
873	0
874	0
875	0
876	0
877	0
878	0
879	0
880	0
881	0
882	0
883	0
884	0
885	0
886	0
887	0
888	0
889	0
890	0
891	0
892	0
893	0
894	0
895	0
896	0
897	0
898	0
899	0
900	0
901	0
902	0
903	0
904	0
905	0
906	0
907	0
908	0
909	0
910	0
911	0
912	0
913	0
914	0
915	0
916	0
917	0
918	0
919	0
920	0
921	0
922	0
923	0
924	0
925	0
926	0
927	0
928	0
929	0
930	0
931	0
932	0
933	0
934	0
935	0
936	0
937	0
938	0
939	0
940	0
941	0
942	0
943	0
944	0
945	0
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
