Q-learning (lambda = 400, n = 100000)

state - visits:
0	4690
1	1089
2	773
3	680
4	634
5	609
6	594
7	570
8	554
9	541
10	526
11	515
12	502
13	487
14	474
15	462
16	446
17	435
18	423
19	410
20	394
21	381
22	365
23	348
24	333
25	321
26	305
27	292
28	276
29	260
30	244
31	233
32	219
33	204
34	193
35	182
36	171
37	161
38	153
39	139
40	132
41	123
42	116
43	110
44	103
45	97
46	91
47	88
48	85
49	78
50	76
51	73
52	72
53	68
54	67
55	63
56	62
57	59
58	57
59	55
60	53
61	53
62	50
63	49
64	47
65	46
66	42
67	41
68	40
69	38
70	36
71	35
72	33
73	32
74	30
75	29
76	27
77	26
78	24
79	23
80	22
81	21
82	20
83	19
84	18
85	17
86	15
87	15
88	14
89	13
90	13
91	12
92	12
93	11
94	10
95	10
96	10
97	10
98	8
99	8
100	8
101	8
102	7
103	7
104	7
105	7
106	6
107	6
108	6
109	5
110	5
111	5
112	4
113	4
114	4
115	4
116	4
117	4
118	4
119	4
120	4
121	3
122	3
123	3
124	4
125	4
126	4
127	4
128	4
129	4
130	4
131	4
132	4
133	4
134	4
135	5
136	4
137	5
138	4
139	5
140	4
141	5
142	4
143	5
144	5
145	5
146	5
147	4
148	5
149	4
150	4
151	5
152	4
153	4
154	4
155	4
156	4
157	5
158	4
159	4
160	4
161	4
162	3
163	3
164	3
165	3
166	3
167	3
168	3
169	2
170	2
171	2
172	2
173	2
174	2
175	2
176	1
177	1
178	1
179	1
180	1
181	1
182	1
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
