Q-learning (lambda = 400, n = 40000)

state - visits:
0	1672
1	439
2	310
3	275
4	258
5	245
6	239
7	230
8	225
9	219
10	210
11	201
12	197
13	193
14	181
15	175
16	170
17	163
18	154
19	151
20	143
21	136
22	130
23	123
24	121
25	112
26	107
27	103
28	96
29	91
30	87
31	83
32	79
33	74
34	69
35	66
36	63
37	59
38	55
39	53
40	53
41	49
42	48
43	47
44	44
45	44
46	42
47	41
48	40
49	40
50	40
51	38
52	39
53	37
54	39
55	36
56	36
57	37
58	35
59	34
60	32
61	32
62	30
63	29
64	28
65	26
66	25
67	23
68	22
69	22
70	22
71	21
72	19
73	20
74	18
75	18
76	18
77	18
78	18
79	18
80	17
81	17
82	17
83	17
84	18
85	17
86	18
87	18
88	17
89	17
90	18
91	18
92	18
93	18
94	17
95	17
96	17
97	17
98	17
99	16
100	16
101	15
102	17
103	15
104	15
105	14
106	14
107	13
108	12
109	12
110	11
111	11
112	11
113	10
114	10
115	10
116	10
117	9
118	9
119	8
120	9
121	8
122	7
123	7
124	7
125	7
126	6
127	7
128	6
129	6
130	6
131	6
132	6
133	5
134	5
135	5
136	5
137	5
138	5
139	4
140	4
141	4
142	4
143	3
144	3
145	3
146	3
147	3
148	3
149	2
150	2
151	2
152	2
153	2
154	2
155	2
156	2
157	2
158	2
159	1
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	1
169	1
170	1
171	1
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
