Q-learning (lambda = 400, n = 10000)

state - visits:
0	334
1	110
2	78
3	71
4	66
5	64
6	62
7	62
8	58
9	58
10	56
11	55
12	52
13	48
14	46
15	45
16	43
17	40
18	39
19	36
20	34
21	32
22	30
23	28
24	27
25	26
26	23
27	23
28	21
29	21
30	19
31	19
32	18
33	18
34	18
35	17
36	17
37	16
38	15
39	15
40	14
41	14
42	13
43	13
44	13
45	11
46	11
47	11
48	11
49	9
50	10
51	9
52	8
53	8
54	8
55	7
56	7
57	6
58	7
59	6
60	6
61	6
62	6
63	6
64	6
65	5
66	5
67	5
68	6
69	5
70	5
71	6
72	5
73	5
74	6
75	5
76	5
77	5
78	5
79	5
80	5
81	5
82	4
83	5
84	5
85	4
86	5
87	4
88	4
89	4
90	4
91	4
92	3
93	3
94	4
95	3
96	3
97	3
98	3
99	3
100	2
101	3
102	2
103	2
104	2
105	2
106	2
107	2
108	2
109	2
110	2
111	2
112	2
113	2
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	1
122	1
123	1
124	1
125	1
126	1
127	1
128	1
129	1
130	1
131	1
132	0
133	1
134	1
135	0
136	0
137	0
138	1
139	1
140	0
141	1
142	1
143	0
144	1
145	0
146	0
147	0
148	1
149	1
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	1
158	0
159	0
160	1
161	1
162	1
163	1
164	0
165	0
166	1
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
180	0
181	0
182	0
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	0
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	0
208	0
209	0
210	0
211	0
212	0
213	0
214	0
215	0
216	0
217	0
218	0
219	0
220	0
221	0
222	0
223	0
224	0
225	0
226	0
227	0
228	0
229	0
230	0
231	0
232	0
233	0
234	0
235	0
236	0
237	0
238	0
239	0
240	0
241	0
242	0
243	0
244	0
245	0
246	0
247	0
248	0
249	0
250	0
251	0
252	0
253	0
254	0
255	0
256	0
257	0
258	0
259	0
260	0
261	0
262	0
263	0
264	0
265	0
266	0
267	0
268	0
269	0
270	0
271	0
272	0
273	0
274	0
275	0
276	0
277	0
278	0
279	0
280	0
281	0
282	0
283	0
284	0
285	0
286	0
287	0
288	0
289	0
290	0
291	0
292	0
293	0
294	0
295	0
296	0
297	0
298	0
299	0
300	0
301	0
302	0
303	0
304	0
305	0
306	0
307	0
308	0
309	0
310	0
311	0
312	0
313	0
314	0
315	0
316	0
317	0
318	0
319	0
320	0
321	0
322	0
323	0
324	0
325	0
326	0
327	0
328	0
329	0
330	0
331	0
332	0
333	0
334	0
335	0
336	0
337	0
338	0
339	0
340	0
341	0
342	0
343	0
344	0
345	0
346	0
347	0
348	0
349	0
350	0
351	0
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	0
362	0
363	0
364	0
365	0
366	0
367	0
368	0
369	0
370	0
371	0
372	0
373	0
374	0
375	0
376	0
377	0
378	0
379	0
380	0
381	0
382	0
383	0
384	0
385	0
386	0
387	0
388	0
389	0
390	0
391	0
392	0
393	0
394	0
395	0
396	0
397	0
398	0
399	0
400	0
